Players,Teams,Goals scored,Total shots,Shots on Target,Assists,Interceptions,Crosses,Fouls committed,Offsides,Time Played
Modrić,Real Madrid,0.0,0.0,0.0,0.0,0.1,0.16,0.14285714285714285,0.0,0.782608695652174
Marcelo,Real Madrid,0.25,0.07142857142857142,0.25,0.0,0.1,0.16,0.14285714285714285,0.0,0.782608695652174
Casemiro,Real Madrid,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.14285714285714285,0.14285714285714285,0.6869565217391305
Isco,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.16,0.14285714285714285,0.2857142857142857,0.6869565217391305
"Casilla
 (GK)",Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bale,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.19130434782608696
Theo Hernández,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Vázquez,Real Madrid,0.0,0.0,0.0,0.0,0.1,0.0,0.14285714285714285,0.0,0.09565217391304348
Hakimi,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asensio,Real Madrid,0.0,0.0,0.0,0.3333333333333333,0.1,0.04,0.0,0.14285714285714285,0.09565217391304348
Kovačić,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zinédine Zidane,Real Madrid(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Areola
 (GK)",Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Kimpembe,Paris,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Marquinhos,Paris,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.782608695652174
Verratti,Paris,0.0,0.0,0.0,0.0,0.2,0.0,0.2857142857142857,0.0,0.782608695652174
Cavani,Paris,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.5739130434782609
Neymar,Paris,0.0,0.14285714285714285,0.25,0.0,0.0,0.2,0.2857142857142857,0.0,0.782608695652174
Berchiche,Paris,0.0,0.07142857142857142,0.0,0.0,0.1,0.08,0.14285714285714285,0.0,0.782608695652174
Lo Celso,Paris,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.7304347826086957
Rabiot,Paris,0.25,0.14285714285714285,0.25,0.0,0.1,0.0,0.5714285714285714,0.0,0.782608695652174
Mbappé,Paris,0.0,0.14285714285714285,0.5,0.0,0.1,0.08,0.14285714285714285,0.14285714285714285,0.782608695652174
Dani Alves,Paris,0.0,0.0,0.0,0.0,0.4,0.24,0.14285714285714285,0.0,0.782608695652174
"Trapp
 (GK)",Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thiago Silva,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Di María,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meunier,Paris,0.0,0.07142857142857142,0.0,0.0,0.0,0.04,0.14285714285714285,0.0,0.20869565217391306
L. Diarra,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Draxler,Paris,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.052173913043478265
Pastore,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unai Emery,Paris(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"José Sá
 (GK)",Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Marcano,Porto,0.0,0.07142857142857142,0.25,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Brahimi,Porto,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5391304347826087
Marega,Porto,0.0,0.07142857142857142,0.25,0.0,0.0,0.04,0.14285714285714285,0.0,0.782608695652174
Alex Telles,Porto,0.0,0.0,0.0,0.0,0.4,0.44,0.0,0.2857142857142857,0.782608695652174
Herrera,Porto,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.2857142857142857,0.0,0.782608695652174
Ricardo,Porto,0.0,0.0,0.0,0.0,0.1,0.08,0.0,0.0,0.782608695652174
Reyes,Porto,0.0,0.0,0.0,0.0,0.2,0.0,0.14285714285714285,0.0,0.782608695652174
Otávio,Porto,0.0,0.07142857142857142,0.0,0.0,0.1,0.04,0.14285714285714285,0.0,0.4
Sérgio Oliveira,Porto,0.0,0.14285714285714285,0.0,0.0,0.0,0.04,0.14285714285714285,0.0,0.782608695652174
Soares,Porto,0.0,0.14285714285714285,0.0,0.0,0.1,0.0,0.14285714285714285,0.0,0.6434782608695653
"Casillas
 (GK)",Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxi Pereira,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Osorio,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Óliver Torres,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gonçalo Paciência,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.1391304347826087
Corona,Porto,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.3826086956521739
Waris,Porto,0.0,0.07142857142857142,0.25,0.0,0.1,0.0,0.14285714285714285,0.0,0.24347826086956523
Sérgio Conceição,Porto(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Karius
 (GK)",Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Van Dijk,Liverpool,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.2857142857142857,0.0,0.782608695652174
Wijnaldum,Liverpool,0.0,0.07142857142857142,0.0,0.3333333333333333,0.0,0.04,0.2857142857142857,0.0,0.782608695652174
Lovren,Liverpool,0.0,0.0,0.0,0.0,0.2,0.0,0.14285714285714285,0.0,0.782608695652174
Milner,Liverpool,0.0,0.07142857142857142,0.0,0.6666666666666666,0.1,0.04,0.42857142857142855,0.0,0.782608695652174
Firmino,Liverpool,0.25,0.42857142857142855,0.5,0.3333333333333333,0.0,0.0,0.14285714285714285,0.0,0.6956521739130435
Salah,Liverpool,0.25,0.07142857142857142,0.25,0.0,0.1,0.0,0.0,0.0,0.782608695652174
Henderson,Liverpool,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6521739130434783
Mané,Liverpool,0.75,0.2857142857142857,0.75,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Robertson,Liverpool,0.0,0.07142857142857142,0.0,0.0,0.2,0.08,0.14285714285714285,0.0,0.782608695652174
Alexander-Arnold,Liverpool,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.6869565217391305
"Mignolet
 (GK)",Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gomez,Liverpool,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09565217391304348
Moreno,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lallana,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxlade-Chamberlain,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ings,Liverpool,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.08695652173913043
Matip,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565
Jürgen Klopp,Liverpool(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vaclík
 (GK)",Basel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Lacroix,Basel,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.782608695652174
M. Lang,Basel,0.0,0.0,0.0,0.0,0.30000000000000004,0.04,0.0,0.0,0.782608695652174
F. Frei,Basel,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.782608695652174
Stocker,Basel,0.0,0.14285714285714285,0.0,0.0,0.2,0.12,0.0,0.14285714285714285,0.6173913043478261
Suchý,Basel,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.14285714285714285,0.0,0.782608695652174
Oberlin,Basel,0.0,0.2857142857142857,0.25,0.0,0.0,0.04,0.0,0.14285714285714285,0.782608695652174
Dié,Basel,0.0,0.0,0.0,0.0,0.1,0.0,0.5714285714285714,0.0,0.782608695652174
Elyounoussi,Basel,0.0,0.21428571428571427,0.5,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.7391304347826088
Riveros,Basel,0.0,0.07142857142857142,0.0,0.0,0.0,0.04,0.0,0.14285714285714285,0.782608695652174
Xhaka,Basel,0.0,0.0,0.0,0.0,0.2,0.08,0.2857142857142857,0.0,0.782608695652174
"Salvi
 (GK)",Basel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zuffi,Basel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Van Wolfswinkel,Basel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al. Ajeti,Basel,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.16521739130434782
Manzambi,Basel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petretta,Basel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bua,Basel,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216
Raphael Wicky,Basel(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ederson
 (GK)",Man. City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Walker,Man. City,0.0,0.0,0.0,0.0,0.2,0.04,0.14285714285714285,0.14285714285714285,0.782608695652174
Kompany,Man. City,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.782608695652174
Sterling,Man. City,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.14285714285714285,0.4956521739130435
Gündoğan,Man. City,0.5,0.2857142857142857,1.0,0.0,0.1,0.0,0.14285714285714285,0.0,0.782608695652174
Agüero,Man. City,0.25,0.07142857142857142,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.7391304347826088
De Bruyne,Man. City,0.0,0.14285714285714285,0.25,0.3333333333333333,0.1,0.2,0.14285714285714285,0.0,0.5478260869565218
Delph,Man. City,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.782608695652174
Bernardo Silva,Man. City,0.25,0.07142857142857142,0.25,0.0,0.1,0.16,0.14285714285714285,0.0,0.782608695652174
Fernandinho,Man. City,0.0,0.07142857142857142,0.0,0.3333333333333333,0.4,0.0,0.14285714285714285,0.0,0.782608695652174
Otamendi,Man. City,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.782608695652174
"Bravo
 (GK)",Man. City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danilo,Man. City,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216
Stones,Man. City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laporte,Man. City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sané,Man. City,0.0,0.07142857142857142,0.0,0.0,0.0,0.04,0.14285714285714285,0.14285714285714285,0.28695652173913044
David Silva,Man. City,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.23478260869565218
Foden,Man. City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josep Guardiola,Man. City(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Buffon
 (GK)",Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
De Sciglio,Juventus,0.0,0.0,0.0,0.0,0.1,0.08,0.0,0.0,0.782608695652174
Chiellini,Juventus,0.0,0.0,0.0,0.0,0.1,0.0,0.14285714285714285,0.0,0.782608695652174
Benatia,Juventus,0.0,0.07142857142857142,0.0,0.0,0.6000000000000001,0.0,0.2857142857142857,0.0,0.782608695652174
Pjanić,Juventus,0.0,0.0,0.0,0.3333333333333333,0.1,0.2,0.14285714285714285,0.0,0.782608695652174
Khedira,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5739130434782609
Higuaín,Juventus,0.5,0.2857142857142857,0.5,0.0,0.1,0.0,0.2857142857142857,0.2857142857142857,0.782608695652174
Douglas Costa,Juventus,0.0,0.0,0.0,0.0,0.1,0.08,0.42857142857142855,0.14285714285714285,0.782608695652174
Alex Sandro,Juventus,0.0,0.0,0.0,0.0,0.0,0.04,0.2857142857142857,0.0,0.782608695652174
Mandžukić,Juventus,0.0,0.07142857142857142,0.25,0.0,0.1,0.04,0.2857142857142857,0.2857142857142857,0.6608695652173913
Bernardeschi,Juventus,0.0,0.21428571428571427,0.5,0.0,0.0,0.0,0.2857142857142857,0.0,0.782608695652174
"Szczęsny
 (GK)",Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marchisio,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asamoah,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rugani,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sturaro,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12173913043478261
Bentancur,Juventus,0.0,0.0,0.0,0.0,0.1,0.0,0.14285714285714285,0.0,0.20869565217391306
Muratore,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massimiliano Allegri,Juventus(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lloris
 (GK)",Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Vertonghen,Tottenham,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.782608695652174
Sánchez,Tottenham,0.0,0.0,0.0,0.0,0.2,0.0,0.14285714285714285,0.0,0.782608695652174
Kane,Tottenham,0.25,0.3571428571428571,1.0,0.0,0.1,0.04,0.2857142857142857,0.0,0.782608695652174
Lamela,Tottenham,0.0,0.0,0.0,0.0,0.1,0.2,0.14285714285714285,0.0,0.7739130434782608
Dier,Tottenham,0.0,0.0,0.0,0.0,0.1,0.04,0.0,0.0,0.782608695652174
Dembélé,Tottenham,0.0,0.0,0.0,0.0,0.1,0.0,0.2857142857142857,0.0,0.782608695652174
Alli,Tottenham,0.0,0.07142857142857142,0.0,0.3333333333333333,0.1,0.0,0.14285714285714285,0.0,0.7217391304347827
Eriksen,Tottenham,0.25,0.42857142857142855,0.5,0.0,0.2,0.2,0.14285714285714285,0.0,0.782608695652174
Aurier,Tottenham,0.0,0.0,0.0,0.0,0.2,0.16,0.42857142857142855,0.0,0.782608695652174
Davies,Tottenham,0.0,0.0,0.0,0.0,0.0,0.24,0.2857142857142857,0.0,0.782608695652174
"Gazzaniga
 (GK)",Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trippier,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rose,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Son,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06086956521739131
Wanyama,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sissoko,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moura,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044
Mauricio Pochettino,Tottenham(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lloris
 (GK)",Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Trippier,Tottenham,0.0,0.0,0.0,0.0,0.2,0.36,0.14285714285714285,0.0,0.782608695652174
Rose,Tottenham,0.0,0.14285714285714285,0.25,0.0,0.1,0.16,0.0,0.0,0.782608695652174
Alderweireld,Tottenham,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.782608695652174
Vertonghen,Tottenham,0.0,0.07142857142857142,0.0,0.0,0.1,0.0,0.0,0.0,0.782608695652174
Son,Tottenham,0.0,0.21428571428571427,0.75,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.782608695652174
Winks,Tottenham,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.5739130434782609
Kane,Tottenham,0.0,0.07142857142857142,0.25,0.0,0.0,0.08,0.2857142857142857,0.0,0.782608695652174
Sissoko,Tottenham,0.0,0.07142857142857142,0.0,0.0,0.1,0.0,0.14285714285714285,0.0,0.6434782608695653
Alli,Tottenham,0.0,0.21428571428571427,0.25,0.0,0.0,0.0,0.0,0.0,0.7043478260869566
Eriksen,Tottenham,0.0,0.21428571428571427,0.25,0.0,0.0,0.16,0.0,0.0,0.782608695652174
"Vorm
 (GK)",Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gazzaniga
 (GK)",Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sánchez,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamela,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wanyama,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dier,Tottenham,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.1391304347826087
Walker-Peters,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llorente,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782608695652174
Foyth,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurier,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moura,Tottenham,0.0,0.14285714285714285,0.25,0.0,0.0,0.0,0.0,0.0,0.20869565217391306
Davies,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauricio Pochettino,Tottenham(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Alisson Becker
 (GK)",Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Fabinho,Liverpool,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.782608695652174
Van Dijk,Liverpool,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Wijnaldum,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.5391304347826087
Firmino,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5043478260869565
Mané,Liverpool,0.0,0.0,0.0,0.0,0.1,0.04,0.0,0.0,0.782608695652174
Salah,Liverpool,0.25,0.3571428571428571,0.0,0.0,0.0,0.04,0.0,0.14285714285714285,0.782608695652174
Henderson,Liverpool,0.0,0.14285714285714285,0.0,0.0,0.2,0.04,0.0,0.0,0.782608695652174
Robertson,Liverpool,0.0,0.07142857142857142,0.25,0.0,0.1,0.12,0.14285714285714285,0.0,0.782608695652174
Matip,Liverpool,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.14285714285714285,0.0,0.782608695652174
Alexander-Arnold,Liverpool,0.0,0.07142857142857142,0.0,0.0,0.0,0.32,0.0,0.0,0.782608695652174
"Mignolet
 (GK)",Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kelleher
 (GK)",Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lovren,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milner,Liverpool,0.0,0.07142857142857142,0.0,0.0,0.0,0.08,0.14285714285714285,0.0,0.24347826086956523
Gomez,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sturridge,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moreno,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lallana,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxlade-Chamberlain,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaqiri,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brewster,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Origi,Liverpool,0.25,0.07142857142857142,0.25,0.0,0.0,0.0,0.0,0.0,0.2782608695652174
Jürgen Klopp,Liverpool(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Onana
 (GK)",Ajax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
De Ligt,Ajax,0.25,0.14285714285714285,0.25,0.0,0.30000000000000004,0.04,0.0,0.0,0.782608695652174
Van de Beek,Ajax,0.0,0.07142857142857142,0.0,0.0,0.2,0.0,0.0,0.0,0.782608695652174
Tadić,Ajax,0.0,0.21428571428571427,0.25,0.3333333333333333,0.0,0.04,0.42857142857142855,0.14285714285714285,0.782608695652174
Mazraoui,Ajax,0.0,0.07142857142857142,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.782608695652174
Blind,Ajax,0.0,0.07142857142857142,0.0,0.0,0.30000000000000004,0.0,0.14285714285714285,0.0,0.782608695652174
Schöne,Ajax,0.0,0.0,0.0,0.3333333333333333,0.0,0.04,0.0,0.0,0.5217391304347826
F. de Jong,Ajax,0.0,0.07142857142857142,0.0,0.0,0.1,0.0,0.0,0.0,0.782608695652174
Ziyech,Ajax,0.25,0.5,0.5,0.0,0.1,0.24,0.5714285714285714,0.14285714285714285,0.782608695652174
Dolberg,Ajax,0.0,0.0,0.0,0.0,0.1,0.0,0.5714285714285714,0.0,0.5826086956521739
Tagliafico,Ajax,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.782608695652174
"Bruno Varela
 (GK)",Ajax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veltman,Ajax,0.0,0.0,0.0,0.0,0.1,0.0,0.14285714285714285,0.0,0.2608695652173913
Sinkgraven,Ajax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Huntelaar,Ajax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magallán,Ajax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Traoré,Ajax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. De Wit,Ajax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Ten Hag,Ajax(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lloris
 (GK)",Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Trippier,Tottenham,0.0,0.0,0.0,0.0,0.1,0.32,0.0,0.0,0.7043478260869566
Rose,Tottenham,0.0,0.0,0.0,0.0,0.1,0.2,0.2857142857142857,0.0,0.7130434782608696
Alderweireld,Tottenham,0.0,0.07142857142857142,0.0,0.0,0.30000000000000004,0.04,0.0,0.0,0.782608695652174
Vertonghen,Tottenham,0.0,0.14285714285714285,0.25,0.0,0.1,0.0,0.14285714285714285,0.0,0.782608695652174
Son,Tottenham,0.0,0.42857142857142855,0.25,0.0,0.1,0.08,0.14285714285714285,0.0,0.782608695652174
Wanyama,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.4
Sissoko,Tottenham,0.0,0.0,0.0,0.0,0.1,0.0,0.42857142857142855,0.0,0.782608695652174
Alli,Tottenham,0.0,0.07142857142857142,0.25,0.6666666666666666,0.0,0.04,0.14285714285714285,0.14285714285714285,0.782608695652174
Eriksen,Tottenham,0.0,0.21428571428571427,0.25,0.0,0.1,0.2,0.0,0.0,0.782608695652174
Moura,Tottenham,0.75,0.3571428571428571,0.75,0.0,0.0,0.04,0.14285714285714285,0.0,0.782608695652174
"Gazzaniga
 (GK)",Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamela,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782608695652174
Dier,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llorente,Tottenham,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.14285714285714285,0.0,0.3826086956521739
Foyth,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davies,Tottenham,0.0,0.0,0.0,0.0,0.0,0.04,0.14285714285714285,0.0,0.06956521739130435
Skipp,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauricio Pochettino,Tottenham(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Alisson Becker
 (GK)",Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Fabinho,Liverpool,0.0,0.0,0.0,0.0,0.1,0.0,0.42857142857142855,0.0,0.782608695652174
Van Dijk,Liverpool,0.0,0.07142857142857142,0.25,0.0,0.2,0.0,0.14285714285714285,0.0,0.782608695652174
Milner,Liverpool,0.0,0.0,0.0,0.0,0.0,0.12,0.14285714285714285,0.0,0.782608695652174
Mané,Liverpool,0.0,0.0,0.0,0.0,0.0,0.08,0.14285714285714285,0.14285714285714285,0.782608695652174
Henderson,Liverpool,0.0,0.14285714285714285,0.25,0.0,0.0,0.08,0.2857142857142857,0.0,0.782608695652174
Shaqiri,Liverpool,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,0.24,0.14285714285714285,0.0,0.782608695652174
Robertson,Liverpool,0.0,0.14285714285714285,0.25,0.0,0.1,0.0,0.0,0.0,0.4
Origi,Liverpool,0.5,0.14285714285714285,0.5,0.0,0.0,0.12,0.14285714285714285,0.0,0.7391304347826088
Matip,Liverpool,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.14285714285714285,0.0,0.782608695652174
Alexander-Arnold,Liverpool,0.0,0.14285714285714285,0.0,0.3333333333333333,0.4,0.32,0.0,0.0,0.782608695652174
"Mignolet
 (GK)",Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wijnaldum,Liverpool,0.5,0.14285714285714285,0.5,0.0,0.0,0.0,0.14285714285714285,0.0,0.3826086956521739
Lovren,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gomez,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216
Sturridge,Liverpool,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Brewster,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Woodburn,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jürgen Klopp,Liverpool(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ter Stegen
 (GK)",Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
